rec_id, culture, sex, age, date_of_birth, title, given_name, surname, state, suburb, postcode, street_number, address_1, address_2, phone_number, soc_sec_id, blocking_number, family_role
rec-4623-dup-0, usa, m, 29, 1989062 2, ms, esth r, gallway, wa, kooly anobbing, 361 , 3 , noarlungacrescent, gullamurra, 08 66781648, 8149585, 6, NoRole
rec-1327-org,   usa, f, 20, 19980330, , imogen, hamilton, nsw, hobbys yards, 2193, 47, irvine street, , 02 88172783, 9128782, 1, NoRole
rec-6319-dup-0, ara, f, 2 , 19971004, dr, nichol s, abla , , yooga i, 3025, 50, city walk, hemcoark, 07 50322024, 3q89054, 1, NoRole
rec-3429-dup-1, chi, , 34, 19840514, dr, millr, penqhg, nnq, williamtown raaf, 6019, 14, boolee street, , 612 17706719, 2201699, 9, NoRole
rec-5221-org,   gre, f, , 19230909, , jessie, karavassili, vic, koroit, 3500, 57, burkitt street, euroka, 08 88845065, 4342577, 5, NoRole
rec-1885-dup-1, ser, f, 2 , 19891220, mr, oliver, ondruska, ql d, dreva e, 2290, 1 , lawrence wacke t crescent, kill rney, 613 88354438, 915 9727, 0, NoRole
rec-7301-dup-1, unk, m, , 19340301, ms, oliver, strawbritcke, vic, watkem, 3677, 34, mkkann ztreet, intra, 8 35653172, 9528587, 1, NoRole
rec-1825-org,   unk, f, 24, 19940909, , alexandra, scoby, nsw, tahmoor, 2200, 57, propsting street, , 02 44822969, 7332245, 3, NoRole
rec-151-org,   unk, m, 40, 19780227, , gemma, aaternir, vic, murrabit, 6054, 12, brigalow street, , 08 09247888, 8549031, 4, NoRole
rec-6939-org,   usa, f, 22, 19961117, , coby, greene, nsw, edithvale, 5271, 96, greenvale street, , 2 17197948, 5197611, 5, NoRole
rec-4407-dup-0, chi, , 26, 19920120, mr, ryan, eck, , windrop, 3147, 1, stdretton crescent, , 02 80107403, 8803789, 0, NoRole
rec-9165-org,   chi, m, 23, 19951027, , riley, chui, qld, mount lawless, 6107, 23, cornish place, , 03 59627360, 8456770, 5, NoRole
rec-5081-org,   ind, f, , 19000219, mr, jordan, thind, vic, lysterfield south, 4350, 26, blacket street, , 8 20767357, 3238037, 7, NoRole
rec-366-org,   eng, f, 28, 19900721, ms, sophie, morce, qld, rockyview, 2478, 117, burnie street, caprice, 613 06350908, 8904482, 3, NoRole
rec-761-dup-0, ger, f, , 19591208, , ccklo, grtner, vic, mailer flat, 3043, 66, tonaaht street, terara houj, 8 59829640, 8013689, 4, NoRole
rec-8421-org,   cze, f, 25, 19930902, , samantha, vostakova, nsw, newton boyd, 2800, 64, hemmant street, , , 2091040, 8, NoRole
rec-2747-org,   ser, , 32, 19860923, pfc, cameron, mamula, qld, royal brisbane hospital, 2656, 9, tuggeranong hyperdome street, john flynn hospital, 03 97378103, 5947221, 1, NoRole
rec-1238-org,   eng, f, 30, 19880530, , jayden, normanson, nsw, lakemba, 3660, 320, carruthers street, , 02 17547474, 3947421, 1, NoRole
rec-5499-org,   unk, f, 28, 19901223, ms, james, scofield, qld, smoky creek, 2620, 14, leahy close, longplain, 613 79207347, 4512377, 4, NoRole
rec-5812-dup-0, unk, f, 21, , , xepheren, zdraszarie, kwld, royal brizbane hojpital, 4350, 5, jewell close, flt 10, 03 57964974, 5415017, 1, NoRole
rec-6673-org,   usa, m, , 19310104, , lucy, whitney, wa, gascoyne junction, 2095, 25, , ulinga, 618 34390356, 6403505, 4, NoRole
rec-5691-org,   ind, f, 33, 19850504, ms, sarah, sawardekar, nsw, murrurundi, 4305, 4, cloncurry street, , 612 12614352, 4533361, 7, NoRole
rec-9929-dup-1, unk, , 2, 19910424, , wil son, 5tran, ql , bundabergwest, 3976, |, bimberi  rescent, , 613 89449930, 9652944, 4, NoRole
rec-1980-org,   eng, f, 31, 19871019, , finlay, winterbottom, qld, millmerran, 3127, 51, knox street, , 03 44459968, 6290100, 6, NoRole
rec-2716-org,   eng, f, 33, 19851025, ms, seth, hightower, , ballarat, 2761, 6, handasyde street, , 07 59588025, 7812515, 9, NoRole
rec-4404-org,   sri, f, 34, 19840517, , , desaram, nsw, huntleys cove, 3705, 57, diggles street, , , 4946563, 1, NoRole
rec-4324-org,   ind, f, 27, 19910109, ms, liam, tamhane, qld, erakala, 2148, 5, gorman crescent, , 03 49895933, 2432561, 6, NoRole
rec-975-dup-0, usa, , , 19460117, , wi|l iam, bo on, ns w, berry, 4555, 1, carina str et, , 2 6 225967, 1086 197, 8, NoRole
rec-2611-org,   usa, m, 23, 19950429, , alessia, porter, nsw, elong elong, 3752, 600, buvelot street, , , 6341582, 5, NoRole
rec-9577-dup-0, ser, f, 29, 19890520, , olifya, dziewulstdki, act, kklemjig, 0870, 33, evan place, , 612 21618579, 2782168, 2, NoRole
rec-4051-org,   ger, f, 28, 19900210, , jake, bhm, , braddon, 3822, 70, olney place, , 08 00329191, 7741866, 5, NoRole
rec-179-org,   usa, f, , 19331230, dr, zachary, merritt, nsw, sale, 3658, 93, jerrabomberra avenue, philip centre, 02 01426657, 8513556, 7, NoRole
rec-86-org,   unk, , , 19601007, ms, thomas, scottjackson, nsw, daysdale, 4214, 65, newman morris circuit, lazee m, 02 40556404, 2834247, 1, NoRole
rec-47-org,   , f, 30, 19880727, ms, travis, havelberg, nsw, barrington, 6281, 27, crofts crescent, , 2 19403381, 7872940, 6, NoRole
rec-8041-org,   fin, , 7, 20110201, , holly, kantee, tas, beaconsfield, 2774, 17, , richmond park vineyard, 617 71224626, 5789758, 9, NoRole
rec-8465-org,   ind, f, 33, 19850806, ms, maria, sivasubramanian, nsw, , 6258, 44, cumpston place, professional centre, 612 18709121, 9132837, 0, NoRole
rec-1121-org,   tur, f, 26, 19921223, , thomas, gezmen, sa, cummins, 2264, 29, arabana street, , 617 14976585, 6340374, 0, NoRole
rec-565-dup-1, hun, f, , 19510813, ms, zacariah, paziriust, nsw, pungbowl, 6210, 9, klyde place, klenavon, 612 06202500, 9003881, 7, NoRole
rec-6047-dup-2, usa, f, , 20060419, hon, wilsot, carey, nsw, karangi, 4876, 3, jarman place, , 02 69368734, 5596229, 6, NoRole
rec-8703-org,   chi, m, 27, 19910620, , olivia, pun, , elwood, 7270, 10, boas place, , 02 61268141, 7164416, 3, NoRole
rec-1498-dup-1, eng, , , 19071210, , ckameron, bronlow, njw, voiajyr point, 4221, 17, ewart sttreet, lindlegrin, 2 56276692, 8045519, 0, NoRole
rec-6486-org,   chi, f, , 19970131, , thomas, ho, nsw, moonan brook, 2560, 8, rosewood place, rowethorpe, 612 74821218, 8826680, 8, NoRole
rec-6577-org,   usa, f, 35, 19830919, pfc, leon, clayton, nsw, mount vernon, 2607, 6, bandjalong crescent, , 2 43687831, 1992744, 9, NoRole
rec-5758-org,   eng, m, 30, 19880917, , vendula, mcneill, nsw, denistone west, 3109, 198, phelp court, tara hills, 2 18891272, 1938264, 2, NoRole
rec-9944-org,   usa, m, 32, 19860516, , tara, bennett, nsw, lowanna, 2071, 9, sherwood circuit, , 02 84817363, 3424228, 2, NoRole
rec-6925-org,   ina, , 13, 20051214, , oliver, siregar, , ardeer, 6004, 9, braine street, , 03 32482249, 3285756, 6, NoRole
rec-759-dup-1, usa, , 30, 19881018, rm, rohzi, strickland, nsj, yatte uattah, 2407, 51, jim pikeeakvenue, gold tyne, 02 12984832, 3398300, 1, NoRole
rec-2459-org,   ger, m, 28, 19900101, , sarah, nitze, vic, glenorchy, 5073, 1, rochford street, , 618 00612306, 4319903, 8, NoRole
rec-9352-org,   eng, , 19, 19990903, ms, melissa, croft, vic, mount eliza, 3505, 1, hurtle avenue, , 618 40344377, 1016168, 2, NoRole
rec-9388-dup-1, vie, , 35, , pfc, jama, chittleborough, vic, gruhrle, 4507, 34, olympus way, , 8 22755029, 7338283, 3, NoRole
rec-6725-org,   sri, , 32, 19860329, , timothy, gunasekera, nsw, toolijooa, 5049, 157, tom roberts avenue, sunnyhills, 612 63181775, 7030871, 0, NoRole
rec-9859-dup-0, por, f, , 19501123, , geoahjia, elizald, nj, lucknow, 2194, 1, bayley jtrit, lake side carafn park, 2 39090047, 5412601, 0, NoRole
rec-6672-org,   unk, f, 34, 19840127, , peta, strahn, wa, wallaroo, 2575, 65, fawkner street, brackengrae, 08 94556858, 6667055, 2, NoRole
rec-8127-org,   usa, f, , 19700923, mr, samuel, roach, qld, sheldon, 2482, 20, stead place, cala sona, 3 99752867, 8659891, 7, NoRole
rec-2696-dup-2, usa, m, 42, 19760602, , sara, moraltst, , noarlunka donz, 2756, 5, eggleston crescent, , 07 63718642, 1696042, 6, NoRole
rec-5526-org,   chi, , 40, 19780126, , macey, huo, wa, allanson, 2209, 12, northbourne avenue, , 618 25323374, 5365211, 6, NoRole
rec-7557-org,   unk, f, 39, 19790217, , tiarna, strainij, nsw, heckenberg, 5070, 47, cockerill place, st vincents hospital, 2 92865222, 4841217, 3, NoRole
rec-2827-org,   ind, m, 35, 19830624, , joshua, venkatadri, nsw, warren, 7054, 80, brownlow place, , , 3394159, 7, NoRole
rec-1345-dup-1, unk, m, 36, 198202 8, , mar  a ne, scogin, nsw, gulgong, 52 8, l, burnie street, wheller  arden, 61220781050, 7006219, 5, NoRole
rec-8292-org,   unk, f, 19, 19990402, , ethan, aaberg, vic, lyonville, 3128, 7, dalton place, , 618 00130096, 9045090, 5, NoRole
rec-2503-org,   eng, f, 11, , , brooke, broadbent, qld, , 2650, 17, torrens street, , 03 79780808, 8431321, 2, NoRole
rec-1752-org,   chi, f, 34, 19840909, , shaun, chuko, sa, hillcrest, 2119, 61, huxley place, , 7 09207122, 5368568, 0, NoRole
rec-3218-org,   unk, m, , 19691128, , benjamin, strehovski, nt, wulagi, 5163, 67, coutts place, , 3 23505505, 4124843, 9, NoRole
rec-6376-org,   , f, 33, , , lachlan, , vic, ashbourne, 4371, 51, , , 618 03257600, 5622385, 7, NoRole
rec-9516-org,   ger, f, 34, 19840408, , flynn, wachtsmuth, nsw, gosford east, 5605, 29, harrison street, west-view, 2 63324591, 5757097, 0, NoRole
rec-8628-dup-2, ira, f, , 19720366, , jeivo, abedi, vic, caldermeade, 4512, 15, jervois street, noelurma, 08 03648020, 5047953, 8, NoRole
rec-769-org,   usa, f, 28, 19900911, ms, eboni, santiago, nsw, rydal, 2106, 1, , , 612 73055965, 5282599, 6, NoRole
rec-7069-org,   eng, f, 30, 19880301, , edward, hutson, nsw, dignams creek, 2602, 4, jarvis place, tarlinup, 2 23802618, 4621443, 5, NoRole
rec-7702-org,   gre, f, 32, 19860322, , mitchell, antonatos, nsw, viveash, 3039, 13, currie crescent, dalamar, 04 12851306, 1806944, 7, NoRole
rec-3011-org,   eng, f, 34, 19840225, , helena, taggart, qld, windaroo, 3350, 30, champ place, , 04 63544004, 3512483, 6, NoRole
rec-1345-dup-2, unk, m, 36, 198202 8, , maria nne, sco g n,  sw, gulgo g, 5238, 1, bvrni  s reet, wheller g arden, 612 20781050, 7006219, 5, NoRole
rec-3018-dup-0, vie, f, 30, 19880515, , conor, nkckuyentan, nsw, brukklyn, 2034, 218, jamej ztreet, , 2 44991974, 7930241, 5, NoRole
rec-2740-org,   sri, f, 31, 19870623, ms, timothy, desoysa, nsw, bellangry, 2155, 52, harry hopman circuit, mt pleasant, , 6981916, 1, NoRole
rec-2684-dup-1, chi, f, , 19780530, , kaitlin, lopan, vic, packenham uper, 4810, 35, fulleaton crestcent, , 618 43503792, 3166148, 3, NoRole
rec-4450-dup-0, por, m, 32, 19861021, , grac e, dan , nsw, sand y p i nt, 260 4, 33 4, morphettstreet, , 2 60118713, 4772557, 2, NoRole
rec-5682-dup-0, fre, f, 24, l99408 27, , ashlee, manoury, , albion p a lc rail, 2194, 10, northmore crescent, ken hun t    lodge, 04 37724G33, 4692662, 2, NoRole
rec-9484-org,   ger, f, 26, , , monique, hoechst, vic, raymond island, 2450, 7, charlton crescent, applewoods, 618 32862698, 2416159, 8, NoRole
rec-23-org,   usa, f, 27, 19910330, , jasmine, patel, wa, quinninup, 6066, 4, lachlan street, , 04 43318973, 6428142, 3, NoRole
rec-4234-org,   chi, f, 31, 19870325, , kaela, jan, nsw, red rock, 2018, 17, pickles street, , 02 63582213, 8500077, 3, NoRole
rec-2349-org,   usa, f, , 19480126, ms, bailey, moody, nsw, blair athol, 2140, 22, bastow circuit, , 2 66717337, 6778001, 0, NoRole
rec-7227-org,   unk, f, 27, 19911105, mr, paige, aaron, , casula, 4573, 22, ballarat street, , 04 35158407, 2958082, 3, NoRole
rec-4101-dup-2, rus, , 8, 20101029, , dahiek, laezja, vic, scarsdale, 3135, 34, krichauff street, , 08 20042591, 7454975, 0, NoRole
rec-7337-org,   eng, m, 30, 19880610, , christian, hobson, tas, mella, 2450, 15, stantke place, braeburn, 7 87847875, 9519063, 8, NoRole
rec-2542-org,   chi, f, 35, 19830411, ms, alexander, juge, sa, welland, 4343, 2, tanda place, , 617 92315356, 5982894, 6, NoRole
rec-3154-org,   chi, f, 5, 20130726, , levi, oyong, vic, buln buln, 5070, 56, judd place, gallway, 08 76261970, 8796826, 9, NoRole
rec-2237-dup-1, eng, f, 3 , l9860930, , ca eb, hackett, wa, bencubbin, 2485, 10, wilkinsstreet, sunnyhil s, 6185998 715, 95774 74, 1, NoRole
rec-3258-dup-0, wel, f, , 191204 8, , lewis, abe n thy, nsw, malua bay, 4223, 2 g, solomonc escent, , 298770897, 704  39, 3, NoRole
rec-455-dup-2, eng, m, 2, , , hayley, victor5en, vic, nuna w a in9, 302 3, 91, levien street, , 08 37648494, 12 4 55, 4, NoRole
rec-2137-org,   chi, f, 25, , ms, bayley, guang, , eatons hill, 2234, 54, lidgett place, , 07 28690774, 6498116, 0, NoRole
rec-3184-dup-0, ara, , 31, 19650422, dr, annabel, sarwai, nsw, bondi beach, 4818, 6, tadgellroace, , 07 18928698, 8336628, 3, NoRole
rec-4101-dup-0, rus, f, 29, 20101029, , daniel, lahenza, vic, scarsdale, 1333, 8394, krichauffstreet, , 08 20042591, 7454975, 0, NoRole
rec-4665-org,   usa, , 37, 19810716, , reece, webb, wa, warner glen, 2034, 144, bundey street, , 08 29161099, 3779008, 6, NoRole
rec-5526-dup-0, chi, , 40, 19780126, , macky, o, wa, allanjon, 2209, 12, nordhbourne avenue, , 618 25323374, 5365211, 6, NoRole
rec-4179-org,   chi, f, , 19290830, , benjamin, duan, vic, bemm river, 2402, 57, narrabundah lane, , 618 65988062, 6241196, 3, NoRole
rec-7066-org,   iri, f, 37, , , , macclery, qld, blanchview, 2170, 5, derrington crescent, binnalong, 03 59548779, 2038636, 3, NoRole
rec-9046-org,   eng, , 41, , ms, ruby, christenson, qld, conway beach, 3939, 18, goldfinch circuit, nyalla, 613 00122033, 5638382, 8, NoRole
rec-2109-dup-0, usa, , 21, 19830806, , jasmije, noble, sa, oakcbljn, 6102, 2, flegg crescent, , 07 15451036, 7156694, 0, NoRole
rec-4378-dup-1, ind, f, 38, 19800923, , christian, soumyabrata, nsw, pertvwle, 2112, 92, santalum street, , 2 49683002, 6611219, 9, NoRole
rec-4072-org,   eng, f, 9, 20090101, , jasmine, henryson, vic, bayles, 3162, 6, bimberi crescent, , 08 67402245, 6513058, 3, NoRole
rec-8978-org,   ser, m, 8, 20100127, mr, alexia, batez, nsw, fullerton cove, 2035, 69, merriman crescent, greenwood, 02 52841606, 2548257, 8, NoRole
rec-2323-dup-1, unk, , 33, 19850216, , ya s m n, scottjackson, qld, deep  ter, 2026, 1, selwyn st reet, , 6133 125444, 1783350, 8, NoRole
rec-899-dup-1, gre, f, , 19670615, , rys, lymperxtou, nsw, st kilds east, 6009, 625, archibalsstreet, , 2 38681103, 5200431, 6, NoRole
rec-4879-dup-1, chi, , , 19310429, , alexander, tseung, , montacute, 4740, 7, , miami, 07 43022376, 5445253, 9, NoRole
rec-8368-org,   usa, f, 34, , , lara, riddle, nsw, kangaloon, 2065, 13, archibald street, glen ayre, 612 05228081, 9265806, 1, NoRole
rec-8318-org,   unk, f, 26, 19920211, , ruby, sckel, vic, westmeadows, 2117, 3, teece place, apt 710, 618 88383637, 8539061, 0, NoRole
rec-6708-org,   ira, m, 29, 19890609, , hannah, falsafi, nsw, hebersham, 4558, 13, clamp place, , 2 26253677, 6199785, 4, NoRole
rec-1894-org,   eng, f, 39, 19790411, ms, sam, mark, vic, noble park, 2077, 5, gosse street, , 618 75043194, 2160892, 2, NoRole
rec-80-org,   ind, f, , , ms, brody, neeru, vic, sunbury, 4506, 6, baldwin drive, kantz, 618 54059777, 7311595, 6, NoRole
rec-5993-org,   eng, f, 29, 19890313, , caitlin, elmerson, vic, crowlands, 3088, 55, davis street, , 08 58593135, 4966771, 5, NoRole
rec-1703-dup-0, spa, , 32, 19861216, , , ginez, qld, riosa peno, 3198, 2, mainwaring rich circuit, , 07 30207061, 8689825, 7, NoRole
rec-3843-org,   chi, f, 22, 19960202, , tansy, chim, , wyoming, 3850, 82, gill street, , 07 69101323, 1711237, 6, NoRole
rec-3018-dup-2, vie, f, 30, 19880515, , ckonnoah, nkuyentan, nsw, prucklyn, 2034, 218, jamejd street, , 2 44991974, 7930241, 5, NoRole
rec-341-org,   unk, f, 27, 19910820, , isabella, aaron, vic, forrest, 4068, 133, nunki place, erinsvale, 618 38874304, 9421994, 7, NoRole
rec-6618-org,   usa, f, 21, , ms, thomas, mullins, vic, butchers ridge, 2262, 3, parkhill street, , 08 65830566, 1921868, 4, NoRole
rec-5300-dup-0, afr, f, 29, 19890130, , kiara, donko, nsw, caulfiel  north, 4070,   4, de Jittle c ircuit, , 02 70 75433, 78534 27, 3, NoRole
rec-8381-dup-1, chi, f, 34, 19840714, pfc, pailei, wy, fic, delekraph point, 4702, 113, palmer jtreet, , 08 23849889, 9560506, 6, NoRole
rec-2879-org,   dut, , , , ms, olivia, geertz, nsw, junee, 3079, 11, beasley street, , 612 73180911, 6314923, 5, NoRole
rec-871-org,   usa, f, 22, 19961101, , caitlin, blanchard, qld, tocal, 2681, 40, clem hill street, , 3 30618051, 5608830, 0, NoRole
rec-3405-org,   usa, m, 29, 19890811, dr, jassim, nichols, nsw, corindi beach, 6018, , noala street, hopkins view, 612 09648599, 2690222, 3, NoRole
rec-1093-org,   unk, f, 29, 19890821, , anika, stratou, nsw, paxton, 2209, 150, ranken place, cherrydell, 612 24015807, 3679737, 7, NoRole
rec-6018-org,   tha, f, 32, 19860224, ms, connor, nitaya, qld, dalysford, 2167, 840, knoke avenue, , 03 63150814, 8060335, 5, NoRole
rec-6686-dup-1, , , 22, 19961129, , alaiyah, pujtavrh, vic, baahhmah, 3043, 56, riley plas, vick tris, 08 36148372, 5056400, 4, NoRole
rec-4372-org,   ind, m, , , ms, hayden, rewari, qld, palmerston, 3042, 53, livingston avenue, b & b hooper farms, 3 25169053, 5394520, 6, NoRole
rec-2296-org,   eng, m, 28, 19900529, mr, erin, benjaminson, act, duffy, 3088, 24, sherbrooke street, , 612 15051629, 8569428, 4, NoRole
rec-1804-dup-1, unk, , 32, 19860929, , scoa, aarts, nsw, macquarie hills, 3888, 54, ferguson circuit, brandywine stud, 07 17606489, 7531434, 0, NoRole
rec-1790-org,   , , 37, 19810609, ms, emma, basedow, , hawthorne, 2641, 9, majura road, locn 449, 04 80685920, 1842927, 2, NoRole
rec-7684-dup-0, usa, f, 8, 20100205, ms, loren, ckain, nst, upeah myall, 4381, 4, ckiddle crescent, belvoir, 612 13010641, 3734025, 8, NoRole
rec-526-dup-1, ger, , 19, 19991806, , samantha, frey, vic, willaura, 3630, 104, trayoyecourt, , 08 64883172, 1198470, 1, NoRole
rec-6070-dup-0, ind, f, 3 , 19840515, , ren e, srivastava, nsw, junction hill, 253, 30, enderb   treet, , 612 86097192, 6747662, 7, NoRole
rec-5814-dup-1, eng, f, , 19090  3, pfc, Iau en, abram, s , beltana, 261 , 499, morrisons treet, stonehouse, 75151 6651, 5228982, 1, NoRole
rec-9647-dup-0, iri, f, , 19480123, , jamz, cavanakh, nsw, berowra, 3168, 30, hikgins krescent, waikkar, 612 23918209, 8888421, 4, NoRole
rec-85-org,   unk, , 29, 19890612, , jayden, scinto, nsw, monterey, 4865, 44, scott street, , 612 52194085, 7907976, 9, NoRole
rec-3560-dup-0, unk, f, 39, , mr, zal i, aa rcv, nsw, wyoin g, 2 0 4, 6, steffanoni circuit, ellan o wan, 612 18250841, 7259185, 6, NoRole
rec-8336-org,   , f, 32, 19861223, , mitchell, akele, qld, kippa-ring, 3122, 6, kurrama close, , 03 17721468, 1622833, 8, NoRole
rec-6243-org,   sri, f, , , , jackson, wijetunge, act, kambah, 2195, 64, woodfull loop, burleigh heads delivery centr, 612 33280118, 4933533, 8, NoRole
rec-7022-org,   eng, f, , 19480630, , , brasher, nsw, spencer, 3280, , callaway crescent, , 2 29659871, 2582220, 0, NoRole
rec-5952-dup-0, eng, f, 37, 19810711, , speaong, jack, vic, moyhu, 3124, 24, nicholas street, , 618 53019284, 6614190, 5, NoRole
rec-228-org,   unk, f, , 19080416, , brayden, abadi, nsw, aldgate, 3132, 29, medworth crescent, , 2 96510435, 1930336, 7, NoRole
rec-2103-org,   chi, f, , 19290417, hon, chloe, chik, sa, university of adelaide, 4109, 9, tazewell circuit, miowera, 617 92247477, 4615089, 2, NoRole
rec-3252-dup-2, unk, f, 25, 19930418, , callum, strawbtidge, wa, kogaah, 6112, 3, pennefather street, , , 6247478, 0, NoRole
rec-1579-dup-2, ser, , 36, 19821111, , tino hy, so r c, ns , cant  rbury, 4305, 9, birdwoodstreet, boxwood hill, 02 93350263, 246 3S67, 9, NoRole
rec-6625-org,   eng, f, 29, 19890313, , isabella, hallman, qld, amity, 2036, 27, holman street, , 613 36906875, 6537516, 3, NoRole
rec-9906-org,   ser, f, 28, 19900410, , jessica, jakupovic, wa, watheroo, 6317, 30, rischbieth crescent, koenarl, 618 29650665, 5896140, 8, NoRole
rec-1719-dup-0, afr, f, 29, 19890830, mr, jamed, botha, , williamstown, 2195, 18, namatjira drive, , 07 86701381, 1070930, 3, NoRole
rec-6842-org,   ind, , 7, , , kai, panth, nsw, sussex inlet, 4580, 40, woolnough street, wandella park snowy, 02 99954740, 3410634, 1, NoRole
rec-6905-dup-0, gre, f, 7, 20110305, , lyam, diamandopoloj, vic, lake wendouree, 3585, 376, poplewel plase, kazhima, 618 70908835, 4399742, 2, NoRole
rec-9903-org,   unk, f, 26, 19920720, pfc, eden, abat, , mount evelyn, 3971, 54, bilby place, , 04 50099381, 4147763, 7, NoRole
rec-8783-org,   usa, f, , 19240825, , emiily, villarreal, tas, cuprona, 4059, 3, david street, duck downs, 07 01412132, 1076985, 2, NoRole
rec-5945-org,   fre, , 36, 19820304, , april, rouleau, qld, doomadgee, 2759, 5, fuller street, , 08 74092199, 5671019, 5, NoRole
